	gene	start	end	strand	ntlen	aalen	ann_type	alt_ann	localization	function	operon	expression	cprna	msexp	mspepts	cpprot	ureacp	sdscp	meancp	hlprot	refdens	refesse	ranseps	rbs	homology	predfun	tm	sp	segtm	complex
15815	mpneu12040	411348	411407	+	59	19.0	orfs	0				9.0886085383		0.0	0.0								0.007	1.0	3.0	0	0.0	0.0	o	1.0
15816	mpneu27396	411363	411389	-	26	8.0	orfs	-1																						
15817	mpneu17289	411044	411424	-	380	126.0	orfs	0				2.60792240469		0.0	0.0								0.521	1.0	3.0	0	2.0	0.0	o12-35i55-80o	1.0
15818	mpneu17288	411443	411457	-	14	4.0	orfs	-1																						
15819	mpneu12041	411492	411548	+	56	18.0	orfs	-1																						
15820	mpneu12042	411558	411617	+	59	19.0	orfs	0				8.59969112764		0.0	0.0								0.036	0.0	3.0	0	0.0	0.0	i	1.0
15821	mpneu17287	411482	411589	-	107	35.0	orfs	0				2.5418975236		0.0	0.0								0.07	1.0	3.0	0	0.0	0.0	o	1.0
15822	mpneu17286	411614	411625	-	11	3.0	orfs	-1																						
15823	mpneu27395	411468	411629	-	161	53.0	orfs	0				2.5635980064		0.0	0.0								0.033	0.0	3.0	0	1.0	0.0	i12-30o	1.0
15824	mpneu17285	411629	411634	-	5	1.0	orfs	-1																						
15825	mpneu22376	411205	411732	-	527	175.0	orfs	0				2.71506853229		0.0	0.0								0.484	0.0	5.0	0	0.0	1.0	n11-22c27/28o	1.0
15826	mpneu07210	411743	411751	+	8	2.0	orfs	-1																						
15827	mpneu27394	411771	411782	-	11	3.0	orfs	-1																						
15828	mpneu02277	411784	411801	+	17	5.0	orfs	-1																						
15829	mpneu17284	411776	411799	-	23	7.0	orfs	-1																						
15830	mpneu12043	411840	411890	+	50	16.0	orfs	-1																						
15831	mpneu07211	411881	411904	+	23	7.0	orfs	-1																						
15832	mpneu22375	411901	411921	-	20	6.0	orfs	-1																						
15833	mpneu17283	411926	411940	-	14	4.0	orfs	-1																						
15834	mpneu27393	411945	411977	-	32	10.0	orfs	-1																						
15835	mpneu12044	411978	412187	+	209	69.0	orfs	0				6.98012967886		0.0	0.0								0.743	0.0	3.0	0	0.0	0.0	i	1.0
15836	mpneu07212	412013	412042	+	29	9.0	orfs	-1																						
15837	mpneu02278	412027	412056	+	29	9.0	orfs	-1																						
15838	mpneu07213	412058	412129	+	71	23.0	orfs	0				7.1606048553		0.0	0.0								0.059	0.0	3.0	0	0.0	0.0	i	1.0
15839	mpneu22374	412039	412071	-	32	10.0	orfs	-1																						
15840	mpneu27392	411996	412085	-	89	29.0	orfs	0				0.0		0.0	0.0								0.04	0.0	3.0	0	1.0	0.0	o6-28i	1.0
15841	mpneu17282	411962	412099	-	137	45.0	orfs	0				0.00452898550725		0.0	0.0								0.075	0.0	3.0	0	1.0	0.0	o15-34i	1.0
15842	mpneu02279	412117	412161	+	44	14.0	orfs	-1																						
15843	mpneu17281	412115	412132	-	17	5.0	orfs	-1																						
15844	mpneu22373	412171	412182	-	11	3.0	orfs	-1																						
15845	mpneu22372	412192	412206	-	14	4.0	orfs	-1																						
15846	mpneu12045	412221	412241	+	20	6.0	orfs	-1																						
15847	mpneu22371	412234	412254	-	20	6.0	orfs	-1																						
15848	mpneu07214	412259	412315	+	56	18.0	orfs	-1																						
15849	mpneu27391	412158	412268	-	110	36.0	orfs	0				0.143018018018		0.0	0.0								0.105	1.0	3.0	0	0.0	0.0	i	1.0
15850	mpneu22370	412255	412293	-	38	12.0	orfs	-1																						
15851	mpneu07215	412319	412354	+	35	11.0	orfs	-1																						
15852	mpneu02280	412384	413301	+	917	305.0	orfs	MPN345		DNA synthesis/modifications/repair/conformation	147.0	4.65734381762	0.01609409539	0.0	0.0						0.767	NE	0.67	0.0	1.0	mferm32937||type i site-specific deoxyribonuclease	1.0	0.0	i12-29o	1.0
15853	mpneu12046	412395	412472	+	77	25.0	orfs	0				5.16362406258		0.0	0.0								0.043	0.0	3.0	0	0.0	0.0	i	1.0
15854	mpneu22369	412369	412401	-	32	10.0	orfs	-1																						
15855	mpneu07216	412403	412453	+	50	16.0	orfs	-1																						
15856	mpneu27390	412305	412433	-	128	42.0	orfs	0				0.117248062016		0.0	0.0								0.017	0.0	3.0	0	0.0	0.0	o	1.0
15857	mpneu07217	412463	412522	+	59	19.0	orfs	0				5.39472610472		0.0	0.0								0.123	0.0	3.0	0	0.0	0.0	o	1.0
15858	mpneu22368	412450	412497	-	47	15.0	orfs	-1																						
15859	mpneu12047	412500	412514	+	14	4.0	orfs	-1																						
15860	mpneu17280	412469	412501	-	32	10.0	orfs	-1																						
15861	mpneu07218	412526	412609	+	83	27.0	orfs	0				5.73019197364		0.0	0.0								0.196	0.0	3.0	0	0.0	0.0	i	1.0
15862	mpneu12048	412572	412622	+	50	16.0	orfs	-1																						
15863	mpneu17279	412538	412615	-	77	25.0	orfs	0				0.922038301531		0.0	0.0								0.071	1.0	3.0	0	0.0	1.0	n2-9c14/15o	1.0
15864	mpneu17278	412625	412660	-	35	11.0	orfs	-1																						
15865	mpneu12049	412686	412709	+	23	7.0	orfs	-1																						
15866	mpneu07219	412691	412747	+	56	18.0	orfs	-1																						
15867	mpneu27389	412554	412706	-	152	50.0	orfs	0				0.98313148457		0.0	0.0								0.062	0.0	3.0	0	1.0	0.0	o23-44i	1.0
15868	mpneu17277	412670	412735	-	65	21.0	orfs	0				1.80503060058		0.0	0.0								0.009	0.0	3.0	0	0.0	0.0	i	1.0
15869	mpneu22367	412519	412740	-	221	73.0	orfs	0				1.19691924771		0.0	0.0								0.175	0.0	3.0	0	1.0	0.0	o32-55i	1.0
15870	mpneu27388	412716	412751	-	35	11.0	orfs	-1																						
15871	mpneu12050	412773	412778	+	5	1.0	orfs	-1																						
15872	mpneu12051	412782	412802	+	20	6.0	orfs	-1																						
15873	mpneu07220	412784	412855	+	71	23.0	orfs	0				4.9063347938		0.0	0.0								0.029	0.0	3.0	0	0.0	0.0	o	1.0
15874	mpneu17276	412769	412798	-	29	9.0	orfs	-1																						
15875	mpneu12052	412809	412877	+	68	22.0	orfs	0				4.91840666172		0.0	0.0								0.053	0.0	3.0	0	0.0	0.0	i	1.0
15876	mpneu22366	412762	412830	-	68	22.0	orfs	0				2.25685092536		0.0	0.0								0.005	0.0	3.0	0	0.0	0.0	i	1.0
15877	mpneu17275	412814	412840	-	26	8.0	orfs	-1																						
15878	mpneu07221	412898	412951	+	53	17.0	orfs	-1																						
15879	mpneu12053	412920	412943	+	23	7.0	orfs	-1																						
15880	mpneu22365	412852	412926	-	74	24.0	orfs	0				1.04102841753		0.0	0.0								0.007	1.0	3.0	0	1.0	0.0	i5-23o	1.0
15881	mpneu17274	412892	412948	-	56	18.0	orfs	-1																						
15882	mpneu07222	412979	412987	+	8	2.0	orfs	-1																						
15883	mpneu07223	412991	413122	+	131	43.0	orfs	0				4.32914846909		0.0	0.0								0.058	0.0	3.0	0	0.0	0.0	o	1.0
15884	mpneu22364	412948	413067	-	119	39.0	orfs	0				2.24300523708		0.0	0.0								0.155	0.0	3.0	0	0.0	0.0	i	1.0
15885	mpneu17273	413078	413098	-	20	6.0	orfs	-1																						
15886	mpneu07224	413141	413179	+	38	12.0	orfs	-1																						
15887	mpneu17272	413105	413146	-	41	13.0	orfs	-1																						
15888	mpneu22363	413119	413163	-	44	14.0	orfs	-1																						
15889	mpneu27387	412824	413228	-	404	134.0	orfs	0				1.47960013362		0.0	0.0								0.454	0.0	3.0	0	3.0	0.0	i12-33o53-70i108-128o	1.0
15890	mpneu07225	413243	413374	+	131	43.0	orfs	0				4.26612187225		0.0	0.0								0.136	0.0	3.0	0	1.0	0.0	o15-33i	1.0
15891	mpneu12054	413247	413396	+	149	49.0	orfs	0				4.535910398		0.0	0.0								0.079	0.0	3.0	0	0.0	0.0	o	1.0
15892	mpneu22362	413176	413280	-	104	34.0	orfs	0				0.524339649003		0.0	0.0								0.005	1.0	3.0	0	0.0	0.0	i	1.0
15893	mpneu27386	413298	413360	-	62	20.0	orfs	0				1.60055870444		0.0	0.0								0.002	0.0	3.0	0	0.0	0.0	i	1.0
15894	mpneu22361	413311	413367	-	56	18.0	orfs	-1																						
15895	mpneu17271	413333	413392	-	59	19.0	orfs	0				1.81303479692		0.0	0.0								0.046	0.0	3.0	0	0.0	0.0	o	1.0
15896	mpneu07226	413405	413521	+	116	38.0	orfs	0				6.07580812525		0.0	0.0								0.022	0.0	3.0	0	1.0	0.0	o6-28i	1.0
15897	mpneu22360	413371	413421	-	50	16.0	orfs	-1																						
15898	mpneu02281	413431	413778	+	347	115.0	orfs	MPN346	Cytoplasm	Conserved hypothetical proteins	147.0	5.17010302818	0.03063499799	0.0	0.0	0.0	0.0	0.0	0.0		0.903	NE	0.938	0.0	6.0	MPN346	0.0	0.0	o	1.0
15899	mpneu17270	413414	413431	-	17	5.0	orfs	-1																						
15900	mpneu12055	413463	413471	+	8	2.0	orfs	-1																						
15901	mpneu17269	413489	413518	-	29	9.0	orfs	-1																						
15902	mpneu07227	413522	413560	+	38	12.0	orfs	-1																						
15903	mpneu22359	413518	413541	-	23	7.0	orfs	-1																						
15904	mpneu27385	413484	413555	-	71	23.0	orfs	0				1.90920327418		0.0	0.0								0.037	0.0	3.0	0	0.0	1.0	n4-12c17/18o	1.0
15905	mpneu07228	413573	413620	+	47	15.0	orfs	-1																						
15906	mpneu17268	413534	413581	-	47	15.0	orfs	-1																						
15907	mpneu07229	413642	413740	+	98	32.0	orfs	0				4.87809347284		0.0	0.0								0.038	0.0	3.0	0	0.0	0.0	i	1.0
15908	mpneu17267	413630	413668	-	38	12.0	orfs	-1																						
15909	mpneu22358	413569	413706	-	137	45.0	orfs	0				1.02272683893		0.0	0.0								0.029	0.0	3.0	0	1.0	0.0	o6-25i	1.0
15910	mpneu17266	413687	413719	-	32	10.0	orfs	-1																						
15911	mpneu17265	413720	413731	-	11	3.0	orfs	-1																						
15912	mpneu22357	413713	413745	-	32	10.0	orfs	-1																						
15913	mpneu27384	413676	413765	-	89	29.0	orfs	0				0.262426399363		0.0	0.0								0.009	0.0	3.0	0	1.0	0.0	o6-26i	1.0
15914	mpneu02282	413785	413811	+	26	8.0	orfs	-1																						
15915	mpneu17264	413735	413821	-	86	28.0	orfs	0				0.314931734984		0.0	0.0								0.023	0.0	3.0	0	0.0	0.0	i	1.0
15916	mpneu27383	413808	413846	-	38	12.0	orfs	-1																						
15917	mpneu22356	413770	413850	-	80	26.0	orfs	0				0.439703433707		0.0	0.0								0.012	0.0	3.0	0	0.0	0.0	i	1.0
15918	mpneu17263	413828	413866	-	38	12.0	orfs	-1																						
15919	mpneu02283	413872	413904	+	32	10.0	orfs	-1																						
15920	mpneu02284	413929	413973	+	44	14.0	orfs	-1																						
15921	mpneu22355	413860	413949	-	89	29.0	orfs	0				0.772969046863		0.0	0.0								0.005	1.0	3.0	0	0.0	0.0	o	1.0
15922	mpneu02285	413974	413994	+	20	6.0	orfs	-1																						
15923	mpneu12056	413985	415115	+	1130	376.0	orfs	MPN347		DNA synthesis/modifications/repair/conformation	147.0	3.199487412	0.007050631341	0.0	0.0						0.811	NE	0.832	0.0	1.0	hpylo46956||lcl|nc_017381.1_cds_wp_079992124.1_1442	0.0	0.0	o	1.0
15924	mpneu02286	414001	414033	+	32	10.0	orfs	-1																						
15925	mpneu22354	413980	414012	-	32	10.0	orfs	-1																						
15926	mpneu07230	414026	414037	+	11	3.0	orfs	-1																						
15927	mpneu27382	414042	414053	-	11	3.0	orfs	-1																						
15928	mpneu22353	414016	414075	-	59	19.0	orfs	0				2.55685966707		0.0	0.0								0.046	0.0	3.0	0	0.0	0.0	i	1.0
15929	mpneu07231	414086	414103	+	17	5.0	orfs	-1																						
15930	mpneu02287	414091	414138	+	47	15.0	orfs	-1																						
15931	mpneu27381	414057	414155	-	98	32.0	orfs	0				2.22768687929		0.0	0.0								0.022	0.0	3.0	0	0.0	0.0	o	1.0
15932	mpneu02288	414181	414198	+	17	5.0	orfs	-1																						
15933	mpneu02289	414223	414267	+	44	14.0	orfs	-1																						
15934	mpneu17262	413879	414247	-	368	122.0	orfs	0				1.61997620337		1.0	1.0								0.517	1.0	3.0	0	0.0	0.0	o	1.0
15935	mpneu07232	414251	414301	+	50	16.0	orfs	-1																						
15936	mpneu27380	414159	414272	-	113	37.0	orfs	0				0.586535442406		0.0	0.0								0.005	0.0	3.0	0	0.0	0.0	o	1.0
15937	mpneu22352	414211	414282	-	71	23.0	orfs	0				0.58177714468		0.0	0.0								0.005	0.0	3.0	0	0.0	0.0	o	1.0
15938	mpneu02290	414289	414306	+	17	5.0	orfs	-1																						
15939	mpneu07233	414320	414430	+	110	36.0	orfs	0				3.50982292175		0.0	0.0								0.121	0.0	3.0	0	0.0	0.0	i	1.0
15940	mpneu02291	414340	414372	+	32	10.0	orfs	-1																						
15941	mpneu02292	414382	414468	+	86	28.0	orfs	0				3.37692426325		0.0	0.0								0.02	0.0	3.0	0	1.0	0.0	o6-23i	1.0
15942	mpneu17261	414377	414400	-	23	7.0	orfs	-1																						
15943	mpneu27379	414303	414458	-	155	51.0	orfs	0				1.41629639546		0.0	0.0								0.201	1.0	3.0	0	1.0	0.0	o16-34i	1.0
15944	mpneu27378	414495	414506	-	11	3.0	orfs	-1																						
15945	mpneu22351	414298	414522	-	224	74.0	orfs	0				1.71834556145		0.0	0.0								0.265	0.0	3.0	0	0.0	1.0	n4-14c20/21o	1.0
15946	mpneu02293	414523	414588	+	65	21.0	orfs	0				3.14945636514		0.0	0.0								0.039	0.0	3.0	0	0.0	0.0	i	1.0
15947	mpneu07234	414554	414610	+	56	18.0	orfs	-1																						
15948	mpneu27377	414516	414578	-	62	20.0	orfs	0				2.3302406855		0.0	0.0								0.047	0.0	3.0	0	0.0	0.0	i	1.0
15949	mpneu17260	414404	414583	-	179	59.0	orfs	0				2.337033578		0.0	0.0								0.059	0.0	3.0	0	1.0	0.0	i27-45o	1.0
15950	mpneu17259	414590	414595	-	5	1.0	orfs	-1																						
15951	mpneu27376	414585	414602	-	17	5.0	orfs	-1																						
15952	mpneu07235	414623	414631	+	8	2.0	orfs	-1																						
15953	mpneu02294	414625	414657	+	32	10.0	orfs	-1																						
15954	mpneu27375	414603	414647	-	44	14.0	orfs	-1																						
15955	mpneu22350	414664	414675	-	11	3.0	orfs	-1																						
15956	mpneu22349	414676	414684	-	8	2.0	orfs	-1																						
15957	mpneu27374	414654	414698	-	44	14.0	orfs	-1																						
15958	mpneu02295	414703	414729	+	26	8.0	orfs	-1																						
15959	mpneu02296	414763	414807	+	44	14.0	orfs	-1																						
15960	mpneu07236	414773	414790	+	17	5.0	orfs	-1																						
15961	mpneu07237	414800	414820	+	20	6.0	orfs	-1																						
15962	mpneu02297	414856	414867	+	11	3.0	orfs	-1																						
15963	mpneu02298	414883	414897	+	14	4.0	orfs	-1																						
15964	mpneu07238	414890	414904	+	14	4.0	orfs	-1																						
15965	mpneu27373	414864	414908	-	44	14.0	orfs	-1																						
15966	mpneu02299	414931	414969	+	38	12.0	orfs	-1																						
15967	mpneu07239	414947	415072	+	125	41.0	orfs	0				2.21309158644		0.0	0.0								0.091	0.0	3.0	0	0.0	0.0	i	1.0
15968	mpneu22348	414919	414999	-	80	26.0	orfs	0				0.589055723313		0.0	0.0								0.007	0.0	3.0	0	0.0	0.0	o	1.0
15969	mpneu02300	415015	415047	+	32	10.0	orfs	-1																						
15970	mpneu17258	414617	415033	-	416	138.0	orfs	0				0.553478309811		0.0	0.0								0.502	0.0	3.0	0	3.0	0.0	o31-47i59-76o111-135i	1.0
15971	mpneu02301	415099	415275	+	176	58.0	orfs	0				5.75632365374		0.0	0.0								0.166	0.0	3.0	0	0.0	0.0	i	1.0
15972	mpneu22347	415126	415152	-	26	8.0	orfs	-1																						
15973	mpneu12057	415161	415295	+	134	44.0	orfs	0				7.54416565181		0.0	0.0								0.589	0.0	3.0	0	0.0	0.0	i	1.0
15974	mpneu22346	415159	415191	-	32	10.0	orfs	-1																						
15975	mpneu17257	415130	415222	-	92	30.0	orfs	0				2.11659177961		0.0	0.0								0.01	0.0	3.0	0	1.0	0.0	o6-26i	1.0
15976	mpneu27372	415044	415268	-	224	74.0	orfs	0				2.05824198749		0.0	0.0								0.336	0.0	3.0	0	1.0	0.0	i21-41o	1.0
15977	mpneu17256	415250	415273	-	23	7.0	orfs	-1																						
15978	mpneu12058	415296	415310	+	14	4.0	orfs	-1																						
15979	mpneu07240	415298	415489	+	191	63.0	orfs	0				6.45335520808		0.0	0.0								0.378	1.0	3.0	0	0.0	0.0	o	1.0
15980	mpneu22345	415318	415329	-	11	3.0	orfs	-1																						
15981	mpneu27371	415281	415337	-	56	18.0	orfs	-1																						
15982	mpneu12059	415341	415367	+	26	8.0	orfs	-1																						
15983	mpneu12060	415383	415424	+	41	13.0	orfs	-1																						
15984	mpneu17255	415421	415444	-	23	7.0	orfs	-1																						
15985	mpneu02302	415447	415464	+	17	5.0	orfs	-1																						
15986	mpneu22344	415360	415452	-	92	30.0	orfs	0				3.13886941946		0.0	0.0								0.046	0.0	3.0	0	0.0	0.0	o	1.0
15987	mpneu27370	415467	415484	-	17	5.0	orfs	-1																						
15988	mpneu12061	415506	415514	+	8	2.0	orfs	-1																						
15989	mpneu12062	415521	415553	+	32	10.0	orfs	-1																						
15990	mpneu27369	415503	415526	-	23	7.0	orfs	-1																						
15991	mpneu12063	415581	415637	+	56	18.0	orfs	-1																						
15992	mpneu27368	415563	415586	-	23	7.0	orfs	-1																						
15993	mpneu22343	415486	415644	-	158	52.0	orfs	0				0.757137031212		0.0	0.0								0.029	1.0	3.0	0	1.0	0.0	i20-41o	1.0
15994	mpneu12064	415644	415688	+	44	14.0	orfs	-1																						
15995	mpneu02303	415666	415707	+	41	13.0	orfs	-1																						
15996	mpneu27367	415656	415694	-	38	12.0	orfs	-1																						
15997	mpneu07241	415697	416032	+	335	111.0	orfs	0				5.30108454999		0.0	0.0								0.632	0.0	3.0	0	1.0	0.0	o34-50i	1.0
15998	mpneu12065	415728	415736	+	8	2.0	orfs	-1																						
15999	mpneu02304	415750	415773	+	23	7.0	orfs	-1																						
16000	mpneu22342	415669	415755	-	86	28.0	orfs	0				1.4053467001		0.0	0.0								0.031	0.0	3.0	0	0.0	0.0	i	1.0
16001	mpneu17254	415760	415771	-	11	3.0	orfs	-1																						
16002	mpneu22341	415825	415830	-	5	1.0	orfs	-1																						
16003	mpneu12066	415833	415913	+	80	26.0	orfs	0				5.10500495226		0.0	0.0								0.053	0.0	3.0	0	0.0	0.0	o	1.0
16004	mpneu02305	415849	415866	+	17	5.0	orfs	-1																						
16005	mpneu27366	415815	415856	-	41	13.0	orfs	-1																						
16006	mpneu12067	415920	415958	+	38	12.0	orfs	-1																						
16007	mpneu17253	415811	415930	-	119	39.0	orfs	0				0.635171009146		0.0	0.0								0.04	1.0	3.0	0	0.0	0.0	i	1.0
16008	mpneu17252	415955	415966	-	11	3.0	orfs	-1																						
16009	mpneu27365	415914	415970	-	56	18.0	orfs	-1																						
16010	mpneu22340	415840	416007	-	167	55.0	orfs	0				0.497901013852		0.0	0.0								0.138	1.0	3.0	0	0.0	1.0	n7-17c29/30o	1.0
16011	mpneu02306	416011	416022	+	11	3.0	orfs	-1																						
16012	mpneu27364	416019	416051	-	32	10.0	orfs	-1																						
16013	mpneu12068	416070	416564	+	494	164.0	orfs	MPN348	Cytoplasm	Vitamin/Folate metabolism	152.0	5.10220577843	0.03031636746	34.0	3.0	16.4	16.4	16.8	57.53	6.89	0.453	NE	0.971	0.0	6.0	MPN348	0.0	0.0	i	1.0
16014	mpneu02307	416080	416088	+	8	2.0	orfs	-1																						
16015	mpneu27363	416085	416105	-	20	6.0	orfs	-1																						
16016	mpneu22339	416056	416118	-	62	20.0	orfs	0				0.0408819692646		0.0	0.0								0.01	0.0	3.0	0	0.0	0.0	o	1.0
16017	mpneu02308	416128	416145	+	17	5.0	orfs	-1																						
16018	mpneu27362	416118	416141	-	23	7.0	orfs	-1																						
16019	mpneu27361	416142	416162	-	20	6.0	orfs	-1																						
16020	mpneu02309	416170	416181	+	11	3.0	orfs	-1																						
16021	mpneu07242	416192	416200	+	8	2.0	orfs	-1																						
16022	mpneu22338	416185	416193	-	8	2.0	orfs	-1																						
16023	mpneu17251	416066	416197	-	131	43.0	orfs	0				0.41770356853		0.0	0.0								0.009	0.0	3.0	0	1.0	0.0	o20-41i	1.0
16024	mpneu02310	416206	416268	+	62	20.0	orfs	0				5.45525873482		0.0	0.0								0.015	0.0	3.0	0	0.0	0.0	i	1.0
16025	mpneu22337	416197	416211	-	14	4.0	orfs	-1																						
16026	mpneu17250	416213	416224	-	11	3.0	orfs	-1																						
16027	mpneu02311	416308	416367	+	59	19.0	orfs	0				5.40498597976		0.0	0.0								0.013	1.0	3.0	0	0.0	0.0	i	1.0
16028	mpneu22336	416326	416349	-	23	7.0	orfs	-1																						
16029	mpneu27360	416265	416363	-	98	32.0	orfs	0				2.38174332183		0.0	0.0								0.001	0.0	3.0	0	0.0	0.0	o	1.0
16030	mpneu22335	416356	416385	-	29	9.0	orfs	-1																						
16031	mpneu17249	416291	416407	-	116	38.0	orfs	0				2.86175165037		0.0	0.0								0.002	1.0	3.0	0	1.0	0.0	o15-37i	1.0
16032	mpneu02312	416422	416451	+	29	9.0	orfs	-1																						
16033	mpneu17248	416408	416428	-	20	6.0	orfs	-1																						
16034	mpneu27359	416448	416456	-	8	2.0	orfs	-1																						
16035	mpneu27358	416457	416501	-	44	14.0	orfs	-1																						
16036	mpneu02313	416506	416517	+	11	3.0	orfs	-1																						
16037	mpneu07243	416525	416554	+	29	9.0	orfs	-1																						
16038	mpneu02314	416530	416541	+	11	3.0	orfs	-1																						
16039	mpneu27357	416514	416537	-	23	7.0	orfs	-1																						
16040	mpneu02315	416554	417399	+	845	281.0	orfs	MPN349	Cytoplasm	Signal transduction	152.0	5.91654917179	0.04610137772	115.0	15.0	75.1	75.1	33.6	112.51	8.22	0.012	E	0.967	0.0	6.0	MPN349	0.0	0.0	o	1.0
16041	mpneu27356	416544	416576	-	32	10.0	orfs	-1																						
16042	mpneu07244	416585	416632	+	47	15.0	orfs	-1																						
16043	mpneu17247	416618	416647	-	29	9.0	orfs	-1																						
16044	mpneu22334	416629	416655	-	26	8.0	orfs	-1																						
16045	mpneu07245	416669	416713	+	44	14.0	orfs	-1																						
16046	mpneu27355	416592	416669	-	77	25.0	orfs	0				3.73241017714		0.0	0.0								0.01	0.0	3.0	0	1.0	0.0	o6-24i	1.0
16047	mpneu22333	416662	416694	-	32	10.0	orfs	-1																						
16048	mpneu22332	416710	416718	-	8	2.0	orfs	-1																						
